Loci	ips
Rgr	3.63511
Rgs1	3.4466
Rgs11	5.4086
Rgs12	6.16579
Rgs13	2.32444
Rgs17	3.93255
Rgs18	2.38013
Rgs2	4.44589
Rgs20	4.36999
Rgs4	3.86019
Rgs5	3.83373
Rgs6	3.56008
Rgs7	4.1654
Rgs7bp	3.05091
Rgs8	3.47532
Rgs9bp	5.85928
Rhag	2.53793
Rhbdd3	7.53225
Rhbdl1	4.87417
Rhbdl2	3.99989
Rhbdl3	3.68198
Rhcg	5.08944
Rho	4.75742
Rhoa	3.5665
Rhobtb1	5.46865
Rhof	5.61883
Rhoh	3.42335
Rhov	4.30161
Rhpn1	5.31117
Ric3	4.36003
Rilp	5.04562
Rimbp2	5.39381
Rims2	5.48721
Rims3	4.89335
Rims4	4.29152
Rin1	5.96842
Rin3	5.1244
Rint1	5.58259
Ripk4	4.52896
Ripply2	2.10906
Ripply3	3.89462
Rit2	2.77669
Rlbp1	5.5078
Rlbp1l1	4.14881
Rlbp1l2	3.31195
Rln1	3.38299
Rmnd1	6.13713
Rnase1	4.41459
Rnase10	3.15189
Rnase6	3.26571
Rnasel	4.10188
Rnf122	5.42767
Rnf133	2.41269
Rnf135	5.85818
Rnf151	5.44934
Rnf170	6.19667
Rnf180	3.44051
Rnf182	3.87668
Rnf183	3.95548
Rnf186	4.39778
Rnf190	5.63429
Rnf20	6.10581
Rnf207	4.97434
Rnf208	6.17878
Rnf24	5.5345
Rnf32	5.24473
Rnf39	5.61186
Rnf41	7.26612
Rnf43	3.29953
Rnpc3	5.76528
Robo2	2.40479
Rom1	4.82121
Ropn1l	4.11493
Ror1	4.15289
Rora	4.93689
Rorb	4.21356
Rorc	3.94858
Ros1	3.43062
Rp1h	3.13899
Rp1l1	3.23904
Rpe65	3.65079
Rph3a	4.9736
Rph3al	5.18569
Rpl21$EG433125	5.54768
Rpl3l	3.85249
Rpl41$2210411K19Rik	3.8314
Rprml	4.78017
Rps15a	5.00204
Rps20$LOC100043278	5.02175
Rps6ka5	5.7282
Rptn	3.31981
Rrad	4.42808
Rrh	4.18082
Rs1	3.98021
Rsad1	4.29214
Rsad2	4.75705
Rshl1	4.59574
Rspo3	4.36293
Rspo4	3.85496
Rtbdn	5.12073
Rtn4ip1	5.75314
Rtn4rl1	5.05263
Rtp3	4.28433
Rtp4	4.09725
Rufy2	5.25803
Rufy3	5.69901
Runx1	4.82221
Runx1t1	4.43987
Runx2	4.49887
Runx3	5.4068
Rutbc1	6.80945
Rutbc2	5.47155
Rwdd3	5.09477
Rxfp1	3.03826
Rxfp2	3.39959
Ryr1	5.32186
Ryr2	3.90855
Ryr3	5.05353
S100a1	5.465
S100a14	4.39474
S100a3	4.25473
S100a5	4.16609
S100a9	3.59919
S100b	3.98831
S100g	3.36189
S3-12	3.86674
Saa1	3.12722
Saa4	4.05978
Sacy	4.40848
Sag	4.62518
Sall2	5.34119
Samd10	5.3953
Samd11	4.14262
Samd12	3.08694
Samd14	5.38984
Samd4	4.32897
Samd5	5.05859
Samd7	2.81543
Samsn1$Caps2	3.21661
Saps2	5.09746
Sbno2	5.57815
Scara3	4.54763
Scara5	5.1678
Scarf1	5.49413
Scel	3.33432
Scfd2	5.83153
Scg2	3.62686
Scg5	3.47574
Scgb1a1	2.91986
Scgb3a1	5.31661
Scgb3a2	3.62514
Scin	3.04787
Scmh1	6.04233
Scml4	3.61779
Scn10a	3.12651
Scn11a	4.30987
Scn1a	2.89075
Scn2a1	2.90268
Scn2b	4.12512
Scn3a	3.34175
Scn3b	4.38715
Scn4a	3.82329
Scn4b	4.10511
Scn5a	5.01305
Scn7a	2.93381
Scn8a	4.12325
Scn9a	2.89607
Scnn1b	4.6443
Scnn1g	3.57405
Sco1	5.90672
Scrg1	3.43926
Scrn2	6.42517
Scrt1	5.03283
Scube2	3.37317
Scx	3.68472
Scyl3	6.89177
Sdccag8	4.65888
Sdk1	5.14679
Sdk2	5.17315
Sdro	3.85898
Sebox	5.12039
Sec1	4.07794
Sec16b	3.46924
Sectm1a	3.01589
Sectm1b	3.40841
Sel1l2	4.5923
Sele	2.96433
Sell	4.16783
Selp	4.46574
Selplg	5.72797
Sema3b	5.07267
Sema3d$LOC100044160	3.48081
Sema3f	5.66178
Sema3g	4.20092
Sema5a	3.0968
Sema6a	4.97912
Sema6b	5.24171
Sema6d	4.46606
Senp1	7.13681
Senp5	5.86812
Senp7	4.73092
Senp8	6.55618
Serac1	6.15367
Serhl	5.01559
Serinc5	6.13921
Serpina12	4.09289
Serpina1f	2.91531
Serpina3c	2.60732
Serpina3g	4.79485
Serpina3k	2.69916
Serpina3n	4.80923
Serpina5	2.67572
Serpina6	3.18766
Serpina7	2.26216
Serpina9	3.77093
Serpinb11	3.69842
Serpinb12	3.17584
Serpinb1b	2.96508
Serpinb2	5.32705
Serpinb3b	2.65309
Serpinb5	3.35257
Serpinb6b	4.37953
Serpinb7	2.95727
Serpinb9	4.298
Serpinb9c	2.77705
Serpinb9d	3.61064
Serpinb9g$OTTMUSG00000000724	2.44511
Serpinc1	3.85449
Serpind1	3.89141
Serpini1	5.62856
Setd4	6.67444
Sez6l	4.15724
Sez6l2	4.93397
Sfi1	5.09792
Sftpa1	3.54467
Sftpc	4.27367
Sftpd	4.61905
Sfxn4	5.26895
Sfxn5	4.82368
Sgca	5.33236
Sgcd	4.16679
Sgcg	4.77888
Sgip1$Ccrn4l	2.77781
Sgms2	4.79157
Sgpp1	5.82745
Sgpp2	3.3869
Sgsh	5.378
Sh2b2	5.4832
Sh2d4b	3.70673
Sh2d5	4.82531
Sh3bp2	4.95871
Sh3bp5	5.05273
Sh3md4	4.65163
Sh3px3	4.94601
Sh3pxd2a	5.87386
Sh3rf1	5.71915
Sh3rf2	5.22556
Sh3tc1	6.59677
Sh3tc2	5.48112
Shbg	4.82574
Shc3	4.64586
Shc4	5.11601
Shd	5.23428
She	5.41764
Shh	4.90498
Shox2	4.19039
Shroom1	4.79913
Si	6.0192
Siae	6.07214
Sidt1	3.67473
Siglec1	5.15683
Siglec5	3.57444
Siglece	5.01095
Siglecg	5.31828
Sim1	3.79822
Sim2	3.47539
Sirpa	5.21447
Sit1	4.30705
Six3$E130112M24Rik	4.57644
Six5	5.58483
Six6	2.9532
Skap1	3.49062
Sla	3.51102
Sla2	4.97731
Slamf1	3.29991
Slamf6	3.97672
Slamf7	3.74886
Slamf8	2.83841
Slc10a1	3.05814
Slc10a2	2.27537
Slc10a4	2.97079
Slc11a1	5.34154
Slc12a1	2.8889
Slc12a3	5.29835
Slc12a5	4.72238
Slc12a8	5.00453
Slc12a9	6.29181
Slc13a1	2.86786
Slc13a2	5.49255
Slc13a3	3.39786
Slc13a4	5.11335
Slc14a1	2.74019
Slc14a2	5.39327
Slc15a1	4.91364
Slc15a3	3.44211
Slc16a10	4.93631
Slc16a11	5.24255
Slc16a12	2.29494
Slc16a13	5.73125
Slc16a14	4.42402
Slc16a4	4.96953
Slc16a5	4.47584
Slc16a7	3.78932
Slc16a9	4.29181
Slc17a1	3.32395
Slc17a2	3.76327
Slc17a3	3.44966
Slc17a6	3.24878
Slc17a7	4.81635
Slc18a1	3.53979
Slc18a2	2.84906
Slc18a3	4.80297
Slc19a3	4.72993
Slc1a1	4.30356
Slc1a2	4.91911
Slc1a3	4.3806
Slc1a6	4.4462
Slc1a7	5.84139
Slc22a1	4.56027
Slc22a14	4.4503
Slc22a16	4.95864
Slc22a2	3.81235
Slc22a21	3.86653
Slc22a3	3.4399
Slc22a4	3.08366
Slc22a6	4.01909
Slc22a8	4.08617
Slc22a9	3.10537
Slc23a1	4.56629
Slc23a3	3.97881
Slc24a1	3.35612
Slc24a2	4.29391
Slc24a3	4.89968
Slc25a18	3.83014
Slc25a19	6.63183
Slc25a23	5.13999
Slc25a27	4.66223
Slc25a29	5.34205
Slc25a32	6.71059
Slc25a34	5.46975
Slc25a35	5.83029
Slc25a41	4.30062
Slc25a42	6.07718
Slc25a44	6.11591
Slc25a45	5.69907
Slc26a1	4.38505
Slc26a2	5.47696
Slc26a3	3.15068
Slc26a4	4.02685
Slc26a5	3.53691
Slc26a7	3.77869
Slc26a8	5.41277
Slc27a3	6.31024
Slc27a5	3.94211
Slc28a3	3.38121
Slc2a10	2.86784
Slc2a12	4.61333
Slc2a13	3.43943
Slc2a2	2.6146
Slc2a4	5.72076
Slc2a5	5.50829
Slc2a6	4.59534
Slc2a9	3.84836
Slc30a10	4.07642
Slc30a2	5.25534
Slc30a8	3.57873
Slc34a1	4.47923
Slc34a3	5.27542
Slc35a5	4.55303
Slc35d1	4.57308
Slc35d2	5.52757
Slc35d3	3.849
Slc35e4	5.72802
Slc35f1	3.23916
Slc35f3	3.64266
Slc35f4	3.3122
Slc36a2	5.15649
Slc37a2	5.60112
Slc39a12	2.71788
Slc39a2	3.9525
Slc39a5	5.06397
Slc39a8	4.30484
Slc3a1	3.57005
Slc40a1	5.17599
Slc41a2	4.12602
Slc43a2	5.67113
Slc44a3	3.52425
Slc46a2	3.12482
Slc46a3	4.65816
Slc4a1	3.47861
Slc4a10	3.0679
Slc4a3	5.41303
Slc4a4	4.81863
Slc4a8	5.30783
Slc4a9	4.4354
Slc5a1	4.21301
Slc5a11	6.48782
Slc5a12	2.6237
Slc5a3	4.56722
Slc5a4a	3.6841
Slc5a5	5.03827
Slc5a6	5.43078
Slc5a7	3.24961
Slc5a8	3.20068
Slc5a9	3.91444
Slc6a11	3.8811
Slc6a12	3.7202
Slc6a13	4.54591
Slc6a14	2.78868
Slc6a18	3.76441
Slc6a19	4.45608
Slc6a2	4.90378
Slc6a20	3.73374
Slc6a3	4.13438
Slc6a4	4.82516
Slc6a5$LOC677366	4.20401
Slc7a10	4.49931
Slc7a11	3.7376
Slc7a12	2.54004
Slc7a13	4.38635
Slc7a14	3.65344
Slc7a15	3.7366
Slc7a2	3.80487
Slc7a6os	6.87933
Slc7a8	3.31261
Slc7a9	4.09554
Slc8a1	3.09004
Slc8a2	4.28738
Slc8a3	4.35142
Slc9a2	2.96472
Slc9a3	3.81918
Slc9a4	2.80975
Slc9a5	5.17759
Slc9a8	5.40392
Slc9a9	3.19478
Slco1a1	4.5327
Slco1a4	5.70379
Slco1a5	3.42098
Slco1a6	2.66399
Slco1b2	3.04249
Slco1c1	2.96163
Slco2a1	5.69047
Slco3a1	5.57294
Slco4c1	4.35822
Slco5a1	5.03008
Slco6b1	2.72287
Slco6c1	3.27232
Slfn1	2.97548
Slfn10	2.79236
Slfn3$Slfn3	2.74365
Slfn4$Slfn3	3.14639
Slfn5	3.23024
Slfn8	4.43063
Slfn9	5.63025
Slfnl1	5.45154
Slitrk1	2.70904
Slitrk2	4.82361
Slitrk3	4.20129
Slitrk4	3.51521
Slitrk5	3.79871
Slitrk6	3.75433
Slmo1	5.85926
Sln	3.49915
Smarca2	4.97932
Smcp	3.55705
Smcr8	6.50186
Smg6	6.06955
Smoc2	4.53585
Smok3a	3.6595
Smpd3	4.35632
Smpdl3a	4.76867
Smpx	2.51221
Smr2	4.77852
Smtn	6.66076
Smyd1	5.25974
Snap25	2.66623
Snapc5	3.04223
Snca	4.4317
Sncaip	3.35405
Sncg	5.72842
Snf1lk	5.80467
Sntb1	4.62424
Sntg1	3.38307
Sntg2	4.15305
Snx21	5.41306
Snx22	5.05512
Snx26	4.38472
Soat2	4.98841
Sobp	5.34918
Socs1	5.31419
Sod3	4.65293
Sohlh1	4.65193
Sorbs1	6.25592
Sorbs2	4.52689
Sorcs1	3.73695
Sorcs2	5.09753
Sostdc1	3.70152
Sox1	4.51572
Sox18	4.62301
Sox30	2.62206
Sox5	4.34832
Sox6	4.2484
Sox7	4.61318
Sox8	3.30596
Sox9	4.64294
Sp100	3.80188
Sp4	5.44964
Sp5	5.18407
Sp8	3.05833
Spa17	5.78112
Spaca1	3.34283
Spaca3	4.71686
Spaca4	5.47333
Spag1	5.45546
Spag16	3.78138
Spag6	4.38382
Spag8	5.08418
Spam1	2.78832
Sparcl1	3.86704
Spata1	4.26304
Spata16	4.02597
Spata17	4.28117
Spata19	2.80153
Spata2L	5.13114
Spata3	4.77412
Spata4	3.16845
Spata6	6.43792
Spatc1	3.27383
Spats1	6.84637
Spdef	4.78777
Spdyb	5.114
Speer4b$EG664804	2.32382
Spef1	4.52938
Speg	4.81881
Spem1	5.3941
Spert	4.73005
Spg3a	4.95848
Sphk1	5.22621
Sphk2	6.34829
Spib	4.08334
Spink10	4.71634
Spink12	3.80271
Spink4	4.67322
Spink5	2.53301
Spink8	3.84713
Spinlw1	4.59072
Spint4	3.93883
Spn	5.65025
Spo11	4.09839
Spock1	3.90648
Spock3	2.33957
Spon1	3.75546
Spon2	5.19942
Spp2	3.36526
Spred3	4.78807
Sprn	3.6106
Sprr1a	4.87571
Sprr1b	2.8161
Sprr2d	4.7677
Sprr2f	2.61536
Sprr2i	3.25475
Spry3	3.00106
Spsb4	5.06879
Spt1	2.58912
Spt2	2.54345
Sptlc3	4.26988
Spty2d1	5.60643
Sqrdl	5.94664
Srd5a1	5.97024
Srd5a2	4.54702
Srd5a2l2	2.62837
Srgap1	3.68673
Srgap3	5.75547
Srpk3	3.33136
Srpx	4.03289
Srr	5.13923
Srrp	2.75074
Sry	2.69625
Ss18l1	6.17489
Ssbp2	5.5863
Ssh1	6.57669
Ssh3	4.88894
Sspn	4.29378
Sspo	5.67163
Ssr4	7.73496
Sstr1	3.37589
Sstr2	4.15287
Sstr3	4.49867
Sstr4	4.38533
Sstr5	5.01543
St18	3.01741
St3gal1	4.41065
St3gal4	6.16259
St3gal6	4.05715
St6gal2	2.13284
St6galnac1	2.62595
St6galnac2	4.57968
St6galnac3	4.56401
St6galnac5	3.34155
St7	4.95371
St7l	6.37307
St8sia1	6.2175
St8sia3	5.04934
St8sia4	3.69771
St8sia5	4.99706
St8sia6	4.26109
Stab1	4.66029
Stab2	4.79643
Stac	3.70446
Stac3	4.89099
Star	4.94824
Stard13	5.10468
Stard5	5.284
Stard6	5.64125
Stard7	4.88031
Stat1	6.25671
Stat2	5.74825
Stat5b	6.0082
Stau2	6.10576
Stbd1	4.00697
Stc1	5.42265
Steap3	6.0103
Steap4	4.38448
Stfa2l1	2.22034
Stfa3	2.61442
Stk22s1	5.52121
Stk32a	4.63381
Stk32b	4.3546
Stk32c	4.25593
Stk36	5.01843
Stk39	4.98655
Stmn4	4.8349
Stoml3	4.10519
Stox2	5.48949
Stra6	4.97159
Strc	4.32361
Strm	3.50776
Stx19	3.70563
Stx1a	5.73361
Stx1b1	4.03504
Stx5a	6.45456
Stxbp4	5.68824
Stxbp5	4.56908
Stxbp6	3.93743
Styk1	4.52572
Styxl1	4.57754
Sucnr1	2.63325
Sufu	6.55727
Sult1a1	3.68531
Sult1b1	2.56751
Sult1c2	4.01059
Sult1d1	2.57373
Sult1e1	3.09985
Sult2b1	4.462
Sult3a1	2.44395
Sumo3	3.24372
Supt6h	7.67744
Supt7l	6.29079
Surf2	6.05481
Susd3	4.87535
Sv2b	4.02317
Sva	3.25902
Sval1	2.26875
Sval2	2.41428
Svop	4.50883
Svs2	2.44771
Svs3a	3.46826
Svs4	2.30208
Svs5	4.74855
Svs6	2.56672
Svs7	2.45166
Sycn	5.00513
Sycp2	3.38274
Syn2	3.68784
Syn3	4.66194
Sync	4.59455
Syne1	4.90513
Syne2	3.65256
Syngr3	5.33225
Syngr4	5.64741
Synj2	5.12026
Synpo2l	2.31686
Synpr	2.53318
Syp	5.26182
Sypl2	4.8835
Syt1	4.23581
Syt10	3.77077
Syt13	4.46821
Syt16	2.29515
Syt17	5.04463
Syt2	4.1166
Syt3	5.41976
Syt4	4.33569
Syt6	3.95732
Syt7	5.15929
Sytl2	4.45186
Sytl4	3.80213
T	3.96744
T2bp	4.86217
Taar1	3.76644
Tac1	3.97892
Tac2	3.9307
Tac4	3.23675
Tacstd2	2.73287
Taf15	5.13592
Tagln3	5.12415
Tal1	3.84284
Tal2	3.87919
Tanc2	5.35367
Taok3	6.08401
Tap1	4.8652
Tap2	5.47126
Tapbpl	4.74507
Tas1r1	5.45443
Tas2r105	2.80913
Tas2r108	4.889
Tas2r119	3.53502
Tasp1	5.93765
Tat	4.55919
Tbc1d1$LOC100046817	5.49102
Tbc1d10c	4.96828
Tbc1d14$LOC100044325	5.45761
Tbc1d21	2.9011
Tbc1d22a	7.09718
Tbc1d24	6.08819
Tbc1d4	5.07191
Tbc1d5	5.6462
Tbc1d8b	5.70707
Tbc1d9	5.7215
Tbccd1	6.27721
Tbl1xr1	6.29765
Tbr1	2.39888
Tbx18	4.89547
Tbx2	3.41946
Tbx20	3.69421
Tbx21	3.57335
Tbx22	2.51446
Tbx4	4.66283
Tbx5	4.9211
Tbx6	3.96827
Tbxas1	5.14602
Tcam1	4.59749
Tcap	4.90231
Tcba1	2.37011
Tcea2	6.21857
Tcerg1l	5.23378
Tcf1	4.01314
Tcf19	6.4544
Tcf2	4.78426
Tcf21	3.84653
Tcf23	3.92814
Tcf7l2	5.31768
Tcfap2a$Hrc	5.33375
Tcfap2b	3.24161
Tcfap2d	3.56512
Tcfap2e	3.62888
Tcfap4	6.65041
Tcfec	4.14659
Tchhl1	3.24779
Tcta	6.4265
Tcte1	4.17934
Tcte2	3.07386
Tctex1d1	2.54049
Tdo2	3.23681
Tdpoz1	5.21201
Tdrd1	3.54905
Tdrd7	5.02426
Tead4	5.92766
Tec	5.30336
Tecta	4.59717
Tectb	3.40477
Tekt2	4.95657
Tekt3	4.46058
Tekt4	5.00023
Tekt5	4.24738
Tenc1	5.70079
Terf2ip	6.20975
Tert	5.4547
Tesp1	4.30836
Tesp2	4.13415
Tessp2	4.66241
Tex101	4.1532
Tex13	5.54027
Tex16	3.10769
Tex18	2.99824
Tex22	3.72264
Tex24	2.79202
Tff2	5.29153
Tff3	4.47101
Tfpi2	4.81974
Tg	4.28074
Tgfb2	4.36809
Tgfb3	5.24987
Tgfbrap1	6.17499
Tgifx1	2.8895
Tgm5	4.42492
Tgm6	4.06194
Th	4.40232
Tha1	5.02357
Thap2	5.70296
Thbs2	5.16171
Thbs3	5.82659
Thbs4	4.15056
Theg	4.59583
Them4	5.55211
Them5	3.29887
Thpo	5.37112
Thrb	4.10568
Thsd1	5.04576
Thsd4	4.13215
Thsd7b	4.68979
Tiaf2	5.29004
Tiam2	5.35365
Tie1	3.67387
Tigd5	4.80657
Timd2	4.51874
Timd4	3.28788
Timp4	4.58728
Tinag	3.49199
Titf1	4.28602
Tjp3	6.16639
Tk2	6.63866
Tktl2	3.94876
Tlcd1	6.76415
Tle2	4.4483
Tll1	4.08166
Tll2	3.03006
Tlm	3.92105
Tlr1	2.96858
Tlr13	3.7958
Tlr2	5.02762
Tlr3	3.31487
Tlr4	3.76225
Tlr5	4.87662
Tlr7	3.91636
Tlr8	4.97615
Tlx1	5.0573
Tm4sf20	3.07422
Tm6sf2	4.10439
Tm7sf4	4.86718
Tmc1	3.65293
Tmc2	3.74861
Tmc4	6.23747
Tmc5	4.11019
Tmc7	5.73051
Tmcc2	5.88673
Tmco3	5.69507
Tmco4	5.69886
Tmco5	3.15906
Tmeff2	4.5246
Tmem10	4.61517
Tmem100	3.39219
Tmem103	5.373
Tmem104	3.60885
Tmem108$LOC100045503	5.03107
Tmem109	6.20927
Tmem116	5.23323
Tmem117	4.68271
Tmem118	5.02893
Tmem119	5.62286
Tmem125	5.05839
Tmem127	6.52901
Tmem129	6.59657
Tmem130	3.58923
Tmem132e	3.99362
Tmem138	6.27498
Tmem139	4.31901
Tmem140	4.31363
Tmem142b	4.79377
Tmem143$2900057H02Rik	5.70905
Tmem144	5.43287
Tmem154	3.20725
Tmem159	6.08693
Tmem161a	6.01059
Tmem162	4.21902
Tmem166	4.76098
Tmem169	3.25411
Tmem16c	4.09574
Tmem16d	3.1807
Tmem17	4.24304
Tmem171	6.21137
Tmem174	3.55278
Tmem178	3.47106
Tmem182	3.10349
Tmem184a	4.91995
Tmem186	6.47017
Tmem25	4.93552
Tmem26	2.52593
Tmem27	2.22939
Tmem28	3.15564
Tmem35	4.87731
Tmem38a	5.4541
Tmem44	4.26545
Tmem45b	4.95474
Tmem46	5.00635
Tmem53	5.58098
Tmem54	4.35669
Tmem56	3.01974
Tmem59	2.44471
Tmem62	5.34209
Tmem63c	4.40095
Tmem67	3.85591
Tmem69	6.61979
Tmem71	3.71814
Tmem74	3.61191
Tmem79	6.49364
Tmem80	5.35189
Tmem82	4.97128
Tmem86b	3.72173
Tmem87b	6.65093
Tmem91	4.27048
Tmhs	3.95903
Tmie	4.52647
Tmigd1	2.5393
Tmod1	5.94935
Tmod2$LOC100048637	3.89795
Tmod4	3.75118
Tmprss11a	2.62966
Tmprss11d	2.5745
Tmprss11e	2.24046
Tmprss11f	2.54639
Tmprss13	4.2099
Tmprss2	4.16971
Tmprss3	4.9972
Tmprss4	5.16054
Tmtc1	4.09258
Tmtc2	4.35079
Tmub1	5.87129
Tnfaip3	5.43837
Tnfaip8l2	4.77644
Tnfrsf10b	4.36668
Tnfrsf11a	4.9226
Tnfrsf11b	4.1507
Tnfrsf13b	3.66444
Tnfrsf13c	4.95523
Tnfrsf14	4.38807
Tnfrsf17	3.89577
Tnfrsf18	4.40694
Tnfrsf19	5.46962
Tnfrsf25	4.50644
Tnfrsf8	4.77404
Tnfrsf9	4.82784
Tnfsf10	3.86472
Tnfsf13b	3.79716
Tnfsf14	3.8054
Tnfsf4	4.26492
Tnfsf8	4.37065
Tnip2	6.20244
Tnk1	5.35131
Tnmd	3.61112
Tnnc1	5.08731
Tnnc2	4.02331
Tnni1	4.94795
Tnni2	4.01372
Tnni3	5.13011
Tnni3k	4.07569
Tnnt2	3.95994
Tnnt3	3.4043
Tnp1	3.14141
Tns4	4.70341
Tnxb	4.26898
Tom1l1	6.02
Tom1l2	6.39848
Tor3a$LOC100047963	5.52603
Tox2	4.32047
Tox3	4.45467
Tpbpa	2.75881
Tpbpb	2.6729
Tpcn2	4.67569
Tph1	3.78121
Tpk1	6.75711
Tppp	2.42223
Tpsab1	4.11338
Tpsb2	4.16848
Tpsg1	4.92272
Traf1	4.09229
Traf3ip3	4.26029
Traf5	4.62653
Traf6	5.43702
Tram2	6.47778
Trat1	3.32071
Treh	3.21007
Trem1	4.05707
Trem3	4.63682
Treml2$LOC100047904	3.87262
Treml4	2.8326
Trex2	5.33966
Trhde	2.28804
Trhr	2.69256
Trhr2	5.07589
Trib1	5.66004
Trib2	4.41835
Trim10	4.04743
Trim14	2.62635
Trim16	5.34737
Trim27	6.1075
Trim29	4.96738
Trim30$AI451617	4.25426
Trim31	3.28479
Trim39	6.35983
Trim40	5.17585
Trim42	3.21955
Trim46	5.45801
Trim47	5.77838
Trim60	5.26898
Trim60$Trim60	5.30685
Trim62	5.09622
Trim63	5.27998
Trim65	4.50545
Trim66	3.36794
Trim68	5.3498
Trim69	3.40563
Trim7	4.745
Trim75	2.88389
Trim9	4.09137
Trmt12	3.67449
Trmu	6.04823
Trp63	3.68851
Trp73	4.94038
Trpa1	5.08392
Trpc1	5.11293
Trpc3	4.35953
Trpc4	4.42004
Trpc5	2.73853
Trpc6	2.36066
Trpd52l3	5.12555
Trpm1	4.20954
Trpm2	5.68929
Trpm3	3.00123
Trpm5	4.17224
Trpm6	4.92089
Trpm8	2.44167
Trpv1	2.94901
Trpv2	5.37896
Trpv4	5.15414
Trpv6	5.15777
Tsc1	6.32333
Tsc22d3	5.81363
Tsga10	5.59691
Tsga13	3.06542
Tsga14	6.2863
Tshb	4.01869
Tshr	3.10329
Tshz1	5.95981
Tshz2	4.25721
Tshz3	4.31562
Tsku	4.96212
Tsnaxip1	4.43094
Tspan1	5.3231
Tspan10	4.72337
Tspan11	4.12064
Tspan32	6.48658
Tspan33	4.86873
Tspan8	4.71205
Tspyl3	5.24198
Tspyl5	3.78001
Tssk1	5.07364
Tssk2	3.50918
Tssk3	3.84497
Tssk4	3.40416
Tssk5	5.61906
Tssk6	4.43255
Ttc12	5.94662
Ttc15	6.52265
Ttc16	3.97007
Ttc17	5.82844
Ttc19	6.48982
Ttc21a	4.95456
Ttc21b	5.95395
Ttc22	4.30864
Ttc23	5.40013
Ttc25	4.62444
Ttc29	5.63865
Ttc7	5.07392
Ttc9b	5.5408
Ttf1	7.0192
Ttl	5.89864
Ttll10	4.06751
Ttll11	4.76181
Ttll13	3.93983
Ttll3	4.26026
Ttll4	6.72299
Ttll5	6.06772
Ttll9	5.6524
Ttn	5.30518
Ttyh1$Taf1	5.10693
Ttyh2	6.01216
Tub	4.52097
Tuba8	5.1928
Tubb1	4.42887
Tubd1	5.82611
Tulp1	5.4439
Tulp2	5.22117
Tusc5	4.16418
Twsg1	6.20599
Txk	3.27044
Txlnb	5.32443
Txndc11	6.20548
Txndc2	4.95661
Txndc3	3.18562
Txndc8	4.84956
Txnl6	5.07144
Tyki	3.97163
Tyms	4.06354
Tyr	2.90361
Tyrobp	4.13894
Tyrp1	2.98862
Tyw1	6.81227
Ubash3a	5.33966
Ubd	3.15418
Ube2l6	3.12394
Ube2m	5.92143
Ube2u	3.61265
Ubl4b	4.08461
Ubl5	7.2021
Ubox5	6.3481
Ubqln3	2.38703
Ubqlnl	4.88225
Ubxd3	4.71389
Uchl4$Uchl3	2.30171
Ucn	4.72317
Ucn3	3.63444
Ucp1	3.97776
Ugcgl2	5.1567
Ugt2a1	2.65236
Ugt2a3	2.4489
Ugt2b1	2.80776
Ugt2b34	2.86465
Ugt2b35	2.37525
Ugt2b36	3.05095
Ugt2b37	2.64089
Ugt2b38	3.14444
Ugt2b5	2.24936
Ugt3a2	3.95634
Ugt8a	6.03175
Ulk2	5.56406
Umod	2.31637
Umodl1	3.13685
Unc13a	4.44306
Unc13c	3.08108
Unc13d	5.08284
Unc45a	6.01001
Unc45b	3.10364
Unc5cl	3.87212
Unc5d	2.7209
Uncx4.1	3.10667
Uox	4.67104
Upb1	4.82112
Upk1a	5.67725
Upk1b	4.7733
Upk3a	4.87333
Upk3b	4.22459
Upp2	3.22733
Uqcrq	5.0373
Urm1	7.60923
Ush1c	4.59089
Ush2a	4.24692
Ushbp1	5.43348
Usp13	5.21533
Usp20	5.2809
Usp29	3.54566
Usp40	6.02158
Usp43	4.36844
Usp50	3.86507
Usp53	5.54109
Usp9y	4.17875
Uts2	3.67808
Uts2r	4.3341
Uty	2.93548
V1ra1	2.26146
V1ra2	2.27762
V1ra4$V1ra3	2.27884
V1ra5	2.35342
V1ra6	3.71448
V1ra9	3.41006
V1rb1	2.41543
V1rb10	2.62367
V1rb2	2.4588
V1rb3	3.63895
V1rb5	2.45843
V1rb6	4.997
V1rb7	2.73034
V1rb8	2.52198
V1rc1	3.24956
V1rc2	2.50298
V1rc22	2.12789
V1rc3	2.07561
V1rc5	2.38963
V1rc6	2.46913
V1rc7	2.43144
V1rc8$V1rc22	2.68772
V1rd3	3.37669
V1rd4	3.25667
V1rd9	3.06176
V2r16	2.68457
Vamp1	5.19071
Vamp2	6.30646
Vamp5	5.05413
Vars2	6.77127
Vash2	5.3994
Vav1	3.10142
Vav3	3.86654
Vax1	4.51333
Vcan	5.83264
Vdr	4.77485
Veph1	3.56013
Vezt	5.40231
Vgf	5.51636
Vgll1	3.85594
Vgll2	4.08288
Vgll4	6.10241
Vil1	3.78193
Vip	3.04696
Vipr1	3.54917
Vipr2	3.95851
Vit	3.3448
Vldlr	4.38544
Vnn1	4.06654
Vpreb1	5.53137
Vpreb3	5.81909
Vps13c	4.40807
Vps18	6.32981
Vps37d	5.45024
Vsig1	3.27122
Vsig2	5.17252
Vsig8	3.05079
Vsnl1	4.12791
Vstm2	2.51038
Vsx1	4.4105
Vtcn1	3.49341
Vti1a	5.67497
Vtn	3.8474
Vwa1	4.91378
Vwa2	3.42574
Vwc2	3.06933
