Loci	pips
Zfx$Zfa_pips	7.22157
Zfyve19_pips	8.49185
Zfyve1_pips	6.7576
Zfyve20_pips	7.1413
Zfyve21_pips	7.06373
Zfyve26_pips	7.48495
Zfyve9_pips	6.54843
Zgpat_pips	7.20913
Zhx1_pips	7.72394
Zhx2_pips	6.61664
Zic1_pips	8.53769
Zic2_pips	8.70912
Zik1_pips	5.94369
Zkscan14_pips	6.67667
Zkscan3_pips	7.08858
Zkscan5_pips	6.2359
Zmiz2_pips	8.40496
Zmym3_pips	6.86383
Zmym5_pips	6.48661
Zmynd19_pips	8.47491
Znfx1_pips	6.00276
Znhit2_pips	8.44113
Znhit4_pips	7.3223
Znrf1_pips	6.8644
Znrf2_pips	8.12128
Zranb1_pips	7.14211
Zrsr1_pips	7.42256
Zrsr2_pips	7.54921
Zscan10_pips	7.21118
Zscan12_pips	6.54664
Zscan21_pips	7.76884
Zscan22_pips	7.20877
Zswim1_pips	7.51621
Zswim4_pips	6.33414
Zw10_pips	7.67358
Zwilch_pips	8.76721
Zwint_pips	8.60277
Zyg11b_pips	7.44553
Zzef1_pips	6.86127
Zzz3_pips	8.77123
Dummy1	-100
0610007C21Rik_pips	9.67604
0610007L01Rik_pips	9.42188
0610008C08Rik_pips	9.23117
0610009D07Rik_pips	10.6464
0610010E21Rik_pips	8.53209
0610010K06Rik_pips	8.98631
0610010O12Rik_pips	8.13559
0610031J06Rik_pips	9.65495
0610037P05Rik_pips	9.38738
0910001A06Rik_pips	10.2224
0910001L09Rik_pips	9.02993
1110002B05Rik_pips	10.4226
1110002E23Rik_pips	11.2576
1110003E01Rik_pips	9.52759
1110004F10Rik_pips	10.133
1110005A23Rik_pips	10.1784
1110007M04Rik_pips	9.12777
1110008F13Rik_pips	10.8149
1110008P14Rik_pips	8.06593
1110012L19Rik_pips	8.39353
1110012M11Rik_pips	9.14114
1110014K08Rik_pips	11.0143
1110019J04Rik_pips	11.5065
1110019N10Rik_pips	9.6057
1110020P15Rik$1110020P15Rik_pips	10.3137
1110031B06Rik_pips	9.50643
1110036O03Rik_pips	10.3171
1110038F14Rik_pips	8.66386
1110058L19Rik_pips	8.81689
1110067D22Rik_pips	9.03804
1190003J15Rik_pips	11.3586
1190005P17Rik_pips	10.7751
1200011O22Rik_pips	9.53043
1200015A19Rik_pips	10.7997
1200015F23Rik_pips	8.34399
15-Sep_pips	10.2774
1500001M20Rik_pips	8.64495
1500003O03Rik_pips	8.81398
1500012F01Rik_pips	11.1272
1500032D16Rik_pips	10.4614
1500032L24Rik_pips	10.6405
1500035H01Rik_pips	9.10361
1600012F09Rik$1600012F09Rik_pips	8.32494
1700012G19Rik_pips	8.93894
1700019E19Rik_pips	9.04135
1700021F05Rik_pips	9.30956
1700047I17Rik1_pips	10.4182
1810009A15Rik_pips	10.6149
1810013L24Rik_pips	8.21645
1810015A11Rik_pips	9.80065
1810020G14Rik$1810020G14Rik_pips	8.74291
1810027O10Rik_pips	9.61647
1810030N24Rik_pips	9.12373
1810031K17Rik_pips	9.07656
1810035L17Rik_pips	10.5969
1810037I17Rik_pips	10.2261
1810042K04Rik_pips	9.78318
1810046J19Rik_pips	10.1983
1810047C23Rik_pips	9.0366
1810063B05Rik_pips	8.59668
2010012C16Rik_pips	9.19203
2010100O12Rik_pips	10.5631
2010107E04Rik_pips	11.2611
2010309E21Rik_pips	9.87773
2010311D03Rik_pips	9.80651
2010315L10Rik_pips	9.94635
2210038L17Rik_pips	8.69284
2210412D01Rik_pips	10.1983
2310008M10Rik_pips	10.053
2310011J03Rik_pips	8.66333
2310016C16Rik_pips	7.46192
2310016E02Rik_pips	11.0147
2310016M24Rik_pips	10.3132
2310022B05Rik_pips	9.97147
2310022M17Rik_pips	9.80341
2310030N02Rik_pips	8.5351
2310036O22Rik_pips	10.2673
2310037I24Rik_pips	9.26799
2310039H08Rik_pips	9.20081
2310044H10Rik_pips	10.1451
2310047H23Rik_pips	9.21018
2310051E17Rik_pips	9.49227
2310056P07Rik_pips	11.0767
2310065K24Rik_pips	9.27138
2400001E08Rik_pips	10.6575
2410002F23Rik_pips	11.1274
2410004B18Rik_pips	9.08972
2410008K03Rik_pips	8.99622
2410014A08Rik$2410014A08Rik_pips	9.51606
2410015M20Rik_pips	9.81206
2410015N17Rik_pips	9.99578
2410018G20Rik_pips	8.82584
2410019A14Rik_pips	9.5917
2410022L05Rik_pips	7.27895
2410127L17Rik_pips	10.4099
2500003M10Rik_pips	10.3979
2510003E04Rik_pips	10.134
2510006D16Rik_pips	9.54859
2510012J08Rik_pips	8.91302
2510049I19Rik_pips	8.95932
2610027C15Rik_pips	8.23289
2610027L16Rik_pips	9.52308
2610029G23Rik_pips	10.1804
2610030H06Rik_pips	10.1084
2610039C10Rik_pips	8.03631
2610204K14Rik_pips	9.76033
2610208M17Rik_pips	9.29506
2610209M04Rik_pips	10.5622
2610507B11Rik_pips	8.96967
2610510H03Rik_pips	10.3403
2610524H06Rik_pips	8.21425
2700024H10Rik_pips	9.91116
2700038C09Rik_pips	10.481
2700059D21Rik_pips	10.6958
2700060E02Rik_pips	11.4658
2700094K13Rik_pips	11.2997
2810008M24Rik_pips	10.0319
2810405J04Rik_pips	10.0103
2810405K02Rik_pips	8.4977
2810407C02Rik_pips	9.66045
2810410M20Rik_pips	11.4092
2810417H13Rik_pips	9.92692
2810432D09Rik_pips	8.9302
2900010J23Rik_pips	11.1959
2900010M23Rik_pips	11.0938
2900064A13Rik_pips	9.52255
2900073G15Rik_pips	11.4077
3000002C10Rik_pips	13.1395
3100004P22Rik$2310022K01Rik_pips	8.86554
3110001D03Rik_pips	10.1359
3110001I20Rik_pips	8.08506
3110003A17Rik_pips	10.0324
3110005G23Rik_pips	8.49839
3110043O21Rik_pips	7.53669
3110082I17Rik_pips	8.78065
3300001G02Rik_pips	8.92309
4632417K18Rik_pips	9.58226
4833439L19Rik_pips	9.10585
4921506J03Rik_pips	9.28754
4921524J17Rik_pips	9.70446
4930453N24Rik$4930453N24Rik_pips	8.01153
4930488E11Rik_pips	7.45002
5-Mar_pips	10.2661
5033414D02Rik_pips	9.46036
5430437P03Rik_pips	9.83937
5730427N09Rik_pips	10.5787
5730449L18Rik_pips	9.05239
5730494N06Rik_pips	11.3922
5730536A07Rik_pips	10.1705
5830417C01Rik_pips	9.54825
6330407G11Rik_pips	9.49123
6330577E15Rik_pips	11.2803
6720456B07Rik_pips	10.5541
6720467C03Rik_pips	9.29306
6820424L24Rik_pips	7.91531
7-Sep_pips	10.9812
8430410A17Rik_pips	10.169
8430410K20Rik_pips	9.16837
9-Sep_pips	10.2156
9130221H12Rik_pips	11.3623
9130401M01Rik_pips	8.65298
9130404D14Rik_pips	10.6998
9430010O03Rik_pips	10.0079
9530068E07Rik_pips	9.94394
A430005L14Rik_pips	8.95903
A730008L03Rik_pips	9.46317
A730098P11Rik_pips	11.7923
A830080D01Rik_pips	7.54427
AA673488_pips	8.58028
AI597468_pips	8.99864
AU018091_pips	10.4264
AU021838$AU021838_pips	9.25714
AU022870_pips	10.5751
AW555464_pips	9.3355
Aaas_pips	9.64264
Aamp_pips	10.5011
Aars_pips	9.81075
Aarsd1_pips	8.68827
Aatf_pips	8.68062
Abcc1_pips	9.5671
Abcc4_pips	9.6459
Abce1_pips	9.68736
Abcf1_pips	9.09645
Abcf2_pips	9.44682
Abcg2_pips	9.41364
Abhd11_pips	10.4545
Abhd12_pips	8.05686
Abi1_pips	8.82583
Acadl_pips	10.1226
Acadm_pips	9.37896
Acads_pips	8.77839
Acadvl_pips	9.32136
Acat1_pips	10.1072
Acat2_pips	8.10834
Acly_pips	9.49698
Aco2_pips	10.9324
Acot7_pips	10.6154
Acot9$Acot10_pips	11.1662
Acp1_pips	10.0837
Acp6_pips	9.27714
Acsl4_pips	8.94597
Acsl5_pips	10.7007
Actb_pips	13.4246
Actn1_pips	8.72155
Actn4_pips	11.9433
Actr10_pips	10.3532
Actr2_pips	10.8774
Actr3_pips	11.3112
Adam10_pips	8.78255
Adam9_pips	9.66506
Add1_pips	9.51196
Adfp_pips	10.9912
Adh5_pips	11.126
Adnp_pips	10.9177
Adprh_pips	8.91385
Adrm1$Adrm1_pips	10.7025
Adsl_pips	9.7212
Adss_pips	10.9378
Aebp1_pips	7.00242
Aes_pips	10.4801
Aga_pips	9.63667
Aggf1_pips	9.66412
Agpat5_pips	9.31303
Agrn_pips	8.03642
Ahcy_pips	11.6009
Ahcyl1_pips	9.8965
Ahnak2_pips	9.99692
Ahnak_pips	10.1827
Ahsa1_pips	10.2078
Ahsa2_pips	8.7048
Aifm1_pips	10.1587
Aip_pips	9.10778
Ak1_pips	9.58531
Ak2_pips	9.93727
Akap12_pips	9.92914
Akap2_pips	7.3645
Akr1a4_pips	12.6098
Akr1b3_pips	10.757
Akr1b8_pips	8.12125
Akt1_pips	9.53347
Akt1s1_pips	9.40393
Alad_pips	9.56869
Alas1$Alas1_pips	8.80509
Aldh18a1_pips	8.93463
Aldh2_pips	9.63726
Aldh9a1_pips	9.7935
Alg10b_pips	8.43356
Als2cr4_pips	8.73998
Amd1_pips	10.7631
Amfr_pips	9.98281
Amotl1_pips	8.07881
Amotl2_pips	8.97479
Anapc11_pips	10.1721
Anapc13_pips	9.4301
Anapc2_pips	10.137
Anapc5_pips	11.1012
Anapc7_pips	9.27024
Ank_pips	7.96701
Ankrd11_pips	8.22097
Ankrd13a_pips	10.4231
Ankrd25_pips	9.81203
Ankrd46_pips	8.7765
Anln_pips	11.0888
Anp32b_pips	12.4841
Anp32e_pips	9.95985
Anxa1_pips	11.5238
Anxa2_pips	12.2314
Anxa3_pips	11.0816
Anxa4_pips	9.5931
Anxa5_pips	10.3724
Anxa7_pips	9.98908
Anxa8_pips	10.9508
Aof2_pips	9.84016
Ap1b1_pips	9.29869
Ap1m1_pips	9.27995
Ap1s1_pips	9.69343
Ap2m1_pips	10.7586
Ap2s1_pips	10.4321
Ap3d1_pips	9.16121
Ap3s1_pips	11.5438
Apeh_pips	9.30333
Apex1_pips	10.7198
Api5_pips	9.52606
Aplp1_pips	8.07938
Aplp2_pips	9.37307
Apoa1bp_pips	9.84014
Apobec3_pips	8.92022
App_pips	10.1415
Appbp1_pips	10.2847
Appl1_pips	8.05119
Aprt_pips	11.5689
Arbp_pips	13.5385
Arcn1_pips	9.5111
Ard1_pips	9.98214
Arf1$Arf1_pips	11.6314
Arf3_pips	9.49399
Arf4_pips	11.1535
Arf5_pips	8.9402
Arf6_pips	10.7658
Arhgap1_pips	8.17022
Arhgap21_pips	8.2693
Arhgdia_pips	12.2972
Arhgdig_pips	8.85235
Arhgef1_pips	9.14876
Arid1a_pips	9.56838
Arid2$1700124K17Rik_pips	8.85482
Arl1_pips	9.16334
Arl2bp_pips	8.96011
Arl3_pips	9.64496
Arl5a_pips	8.82993
Arl6_pips	9.10013
Arl6ip1_pips	10.2419
Arl6ip5_pips	11.1992
Armc10_pips	9.42102
Armcx2_pips	5.26998
Armet_pips	10.8723
Arpc1a_pips	9.81591
Arpc1b$Arpc1b_pips	10.9435
Arpc2_pips	11.9876
Arpc3_pips	11.3954
Arpc4_pips	10.0176
Arpc5_pips	10.2588
Arrdc3_pips	8.77738
Asah1_pips	9.3471
Ascc3l1_pips	10.0708
Asf1a_pips	9.32566
Asf1b_pips	8.49609
Ash2l_pips	8.91346
Asl_pips	8.61608
Asna1_pips	10.3386
Asns_pips	10.5452
Asnsd1_pips	9.75655
Ass1_pips	9.97295
Atad3a_pips	9.91775
Atf1_pips	10.1585
Atf2$Atf2_pips	8.52737
Atf4_pips	10.4921
Atg3_pips	9.64614
Atic$Atic_pips	10.5959
Atox1_pips	9.03965
Atp11b_pips	10.0602
Atp1a1_pips	10.5131
Atp1b1_pips	6.71866
Atp1b3_pips	11.9205
Atp2a2_pips	10.5493
Atp2a3_pips	10.6998
Atp5a1_pips	11.9818
Atp5b_pips	12.9199
Atp5f1_pips	11.3863
Atp5g1_pips	10.3764
Atp5g2_pips	11.3813
Atp5g3_pips	12.8243
Atp5h_pips	11.9633
Atp5j2_pips	11.2085
Atp5j_pips	11.9159
Atp5k_pips	11.8443
Atp5l_pips	11.4903
Atp5o_pips	11.6223
Atp6ap2_pips	10.2456
Atp6v0c_pips	12.2209
Atp6v0d1_pips	10.644
Atp6v0e_pips	10.5716
Atp6v1a_pips	10.5056
Atp6v1b2_pips	8.37549
Atp6v1c1_pips	10.7397
Atp6v1f_pips	10.6583
Atp6v1g1$Atp6v1g1_pips	10.406
Atp6v1h_pips	8.88179
Atp8b2_pips	8.28063
Atpif1_pips	10.6811
Atxn10_pips	9.61382
Atxn7l3_pips	9.18641
Aurkaip1_pips	10.687
Avpi1_pips	11.6183
Axl_pips	8.86671
Azin1_pips	8.99532
B020018G12Rik_pips	10.9224
B230118G17Rik_pips	9.26301
B230219D22Rik_pips	9.67077
B230354K17Rik_pips	8.59725
B2m_pips	10.2438
B3gnt2_pips	9.93408
B4galt1_pips	8.81801
BC003266_pips	7.9282
BC003885_pips	10.2785
BC004004_pips	9.29353
BC008155_pips	9.21282
BC010304_pips	10.6634
BC010787_pips	9.36921
BC023829_pips	8.60684
BC031181_pips	9.83768
BC048355_pips	9.19134
BC051227_pips	9.2074
BC056474_pips	9.4531
Bach1_pips	7.83608
Bag1_pips	10.8289
Bak1_pips	8.80546
Banf1_pips	11.51
Bap1_pips	9.30521
Basp1_pips	7.29738
Bat1a_pips	11.13
Bat2d_pips	8.65732
Bax_pips	11.261
Bcap29_pips	10.1339
Bcap31_pips	11.2916
Bcat1_pips	9.09586
Bccip_pips	10.5142
Bckdhb_pips	8.81669
Bckdk_pips	9.14275
Bdh1_pips	8.34722
Bdnf_pips	7.87465
Becn1_pips	8.89436
Bex1_pips	10.1732
Bex4_pips	6.59686
Bgn_pips	8.67014
Bhlhb2_pips	11.4061
Bhlhb9_pips	8.74942
Birc5_pips	10.3144
Blmh_pips	8.93706
Blvra_pips	9.75634
Blvrb_pips	8.04324
Bmpr2_pips	8.51635
Bms1_pips	9.25176
Bmyc_pips	8.27967
Bnip2_pips	9.17178
Bnip3_pips	10.4073
Bnip3l_pips	10.5319
Bola2_pips	10.197
Bola3_pips	9.92981
Bptf_pips	8.8022
Brca2_pips	8.83325
Brd2_pips	9.71563
Brd7_pips	9.00982
Brd9_pips	8.28228
Bre_pips	10.0149
Bri3_pips	9.67433
Brp44_pips	9.34135
Brp44l_pips	9.54199
Brpf1_pips	8.45726
Brunol4_pips	7.50533
Brwd2_pips	9.35499
Bscl2_pips	9.45538
Bsg_pips	11.9299
Btaf1_pips	8.94941
Btbd1_pips	9.99267
Btf3_pips	10.8061
Btg1_pips	9.70562
Btg3_pips	10.4756
Bub1_pips	9.18102
Bxdc2_pips	10.4734
Bysl_pips	9.45585
Bzw1_pips	11.1411
Bzw2$Bzw2_pips	8.91269
C130032J12Rik_pips	9.77944
C1d_pips	9.30266
C1qbp_pips	12.0192
C430014K11Rik_pips	9.16748
C77080_pips	9.28723
C78339_pips	10.1363
C80913_pips	8.80662
C920006C10Rik_pips	9.36329
Cacybp_pips	12.172
Cald1_pips	8.25464
Calm1_pips	11.3867
Calm2_pips	12.46
Calm3_pips	9.61175
Calr_pips	12.0761
Calu_pips	10.0396
Canx_pips	10.677
Cap1_pips	10.4655
Capg_pips	9.01408
Capn2_pips	10.9464
Capn7_pips	8.54787
Capns1_pips	12.1778
Caprin1_pips	11.1838
Capza1_pips	10.993
Capza2_pips	10.8729
Capzb_pips	10.8761
Car2_pips	10.6848
Carhsp1_pips	9.33873
Casc4_pips	9.11542
Casp8ap2_pips	9.10176
Cat_pips	9.53428
Cav1_pips	8.27326
Cbfb_pips	10.1644
Cbr1_pips	8.70784
Cbr2_pips	10.5152
Cbr3_pips	8.3018
Cbr4_pips	8.80073
Cbx3$Cbx3_pips	10.9621
Cbx6_pips	9.23074
Ccar1_pips	9.3129
Ccbl2_pips	7.2856
Ccdc104_pips	9.11377
Ccdc131_pips	8.17179
Ccdc139_pips	9.36267
Ccdc22_pips	8.26435
Ccdc23_pips	8.61374
Ccdc47_pips	9.11058
Ccdc55_pips	8.34836
Ccdc56_pips	9.11229
Ccdc5_pips	10.1563
Ccdc71_pips	8.74859
Ccdc72_pips	12.2768
Ccdc80_pips	8.06512
Ccdc90b_pips	9.31879
Ccdc95_pips	8.85751
Ccdc99_pips	8.32803
Ccna2_pips	10.2586
Ccnb1_pips	9.49821
Ccnb2_pips	9.72509
Ccnd1_pips	11.221
Ccnd2_pips	9.60198
Ccnd3_pips	9.69611
Ccndbp1_pips	9.41729
Ccne1_pips	9.38116
Ccng1_pips	11.4469
Ccnh_pips	9.31697
Ccni_pips	10.3952
Ccnyl1_pips	8.71357
Ccrn4l_pips	8.87292
Ccs_pips	9.19308
Cct2_pips	12.3352
Cct3_pips	11.2091
Cct4_pips	11.0814
Cct5_pips	12.7659
Cct6a_pips	12.7414
Cct7_pips	12.1093
Cct8_pips	11.3207
Cd109_pips	11.4277
Cd164_pips	10.7286
Cd24a_pips	12.3637
Cd44_pips	11.5973
Cd81_pips	12.2932
Cd8b1$2410014A08Rik_pips	9.60528
Cd97_pips	8.26379
Cd99_pips	9.74128
Cd9_pips	11.8105
Cdc123_pips	10.5086
Cdc14b_pips	8.96837
Cdc16_pips	9.23575
Cdc20_pips	10.7704
Cdc2a_pips	10.5263
Cdc34_pips	11.3237
Cdc37_pips	10.7017
Cdc42$Cdc42_pips	11.0265
Cdc5l_pips	9.55945
Cdc6_pips	8.67917
Cdca2_pips	7.62127
Cdca3_pips	8.83141
Cdca5_pips	9.50331
Cdca7l_pips	8.77224
Cdh11_pips	6.49237
Cdh1_pips	8.87174
Cdipt_pips	9.87835
Cdk2ap1_pips	10.7732
Cdk4_pips	10.4029
Cdk5rap3_pips	9.87117
Cdk6_pips	10.0534
Cdk7_pips	8.93754
Cdk8_pips	9.96792
Cdk9_pips	9.91219
Cdkn1a_pips	12.1537
Cdkn2b_pips	7.69673
Cdt1_pips	10.072
Cdv3_pips	9.83281
Cdyl_pips	8.79658
Cebpb_pips	9.75724
Cenpa_pips	9.6919
Cenpm_pips	7.80687
Cenpn_pips	8.74829
Centb2_pips	9.29175
Cetn2_pips	8.63102
Cetn3_pips	10.7604
Cfdp1_pips	10.4988
Cfl1_pips	11.9337
Cfl2_pips	9.65525
Cggbp1_pips	9.91533
Chchd1_pips	10.7938
Chchd2_pips	13.0947
Chchd5$Chchd5_pips	8.95363
Chchd6_pips	8.11748
Chd1l_pips	8.94641
Chd3_pips	8.03491
Chd4_pips	9.12865
Chm_pips	8.66862
Chmp1a_pips	9.50511
Chmp2a_pips	10.9325
Chmp2b_pips	9.4651
Chmp5_pips	10.6166
Chmp6_pips	9.5636
Chordc1_pips	9.83656
Chsy1_pips	8.7255
Chuk_pips	8.55153
Churc1_pips	9.20129
Ciao1_pips	9.48655
Cirh1a_pips	10.6574
Cisd1_pips	10.7511
Cited2_pips	8.56819
Ckap2_pips	9.75323
Ckap2l_pips	8.06705
Ckap4_pips	8.35102
Ckb_pips	10.3699
Cks1b_pips	11.71
Cks2_pips	11.7584
Clasp1_pips	8.19689
Cldn12_pips	8.54536
Clic1_pips	11.0429
Clic4_pips	10.1941
Clint1_pips	10.3389
Clk1_pips	9.90362
Cln5_pips	8.78011
Clns1a_pips	10.145
Clp1_pips	8.36001
Clpp_pips	10.0899
Clptm1_pips	9.33268
Clptm1l_pips	10.9713
Clstn1_pips	8.11247
Clta_pips	11.1162
Cltc_pips	11.1434
Cmas_pips	10.0246
Cmpk_pips	10.331
Cmtm7_pips	9.56717
Cnbp_pips	11.8414
Cndp2_pips	9.41692
Cnih4_pips	9.96908
Cnih_pips	11.0774
Cnn2_pips	8.74423
Cnn3_pips	9.63094
Cnot3_pips	9.31608
Cnot6_pips	9.61236
Coch_pips	6.37495
Col18a1_pips	8.655
Col1a1_pips	7.49701
Col1a2_pips	7.78731
Col3a1_pips	7.2347
Col4a1_pips	8.24391
Col4a2_pips	7.80421
Col5a2_pips	7.64119
Col6a1_pips	8.67411
Col6a2_pips	7.5301
Col6a3_pips	8.05918
Commd3_pips	10.3905
Commd4_pips	9.1192
Commd6_pips	8.33372
Copa_pips	10.1325
Copb1_pips	9.72697
Copb2_pips	9.83114
Cope_pips	10.5701
Copg_pips	8.93749
Cops2_pips	9.95712
Cops3_pips	10.0998
Cops4_pips	10.6229
Cops5_pips	11.051
Cops6_pips	11.1443
Cops7a_pips	10.0981
Cops8_pips	9.30838
Copz1_pips	10.1439
Coq10b_pips	8.70172
Coq2_pips	9.3445
Coq7_pips	8.98253
Coro1b_pips	10.1641
Cotl1_pips	8.34908
Cox18_pips	10.1736
Cox19_pips	9.81568
Cox4i1_pips	12.7038
Cox5a_pips	12.4434
Cox5b_pips	10.0237
Cox6a1$Cox6a1_pips	13.3823
Cox6b1_pips	12.4113
Cox6b2_pips	9.9068
Cox6c_pips	11.5837
Cox7a2_pips	12.1948
Cox7a2l_pips	10.8335
Cox7c_pips	11.4622
Cox8a$Cox8a_pips	10.5276
Cox8c_pips	7.04849
Cpe_pips	10.792
Cpne3_pips	9.17034
Cpsf1_pips	9.75248
Cpsf3l_pips	9.42482
Cpt1a_pips	8.46153
Cpt2_pips	9.2219
Crabp1_pips	6.19159
Crabp2_pips	11.9135
Crcp_pips	9.11134
Creld1_pips	9.32269
Creld2_pips	8.76327
Crip1_pips	12.7717
Crip2_pips	11.8417
Cript_pips	9.13541
Crk_pips	9.3406
Crlf1_pips	7.59068
Crls1_pips	8.4938
Crlz1_pips	10.3516
Crnkl1_pips	7.65585
Crot_pips	8.65884
Crtap_pips	10.2106
Cryab_pips	9.51799
Cryz_pips	10.2276
Cs_pips	11.1859
Csda_pips	12.5953
Csde1_pips	11.3301
Cse1l_pips	10.5237
Csnk1a1_pips	10.5124
Csnk1d_pips	9.63236
Csnk1g2_pips	9.50809
Csnk2a1$Csnk2a1_pips	9.15194
Csnk2b_pips	11.307
Csrp1_pips	10.2362
Csrp2_pips	10.7299
Cst3_pips	10.9331
Cstb_pips	10.9157
Cstf2_pips	9.09096
Cstf2t_pips	10.2911
Ctbp1_pips	11.0497
Ctbp2_pips	10.5487
Ctcf_pips	9.26415
Ctdsp2_pips	8.50665
Ctgf_pips	10.5178
Cth_pips	11.8667
Ctnna1_pips	10.3493
Ctnnb1_pips	11.6886
Ctnnbl1_pips	9.32528
Ctps_pips	10.6388
Ctsa_pips	9.46808
Ctsb_pips	9.68631
Ctsc_pips	10.8584
Ctsd_pips	11.3804
Ctsl_pips	10.9413
Ctsz_pips	11.581
Cttn_pips	11.0337
Cugbp1_pips	9.95148
Cul2_pips	9.14817
Cul3_pips	8.77515
Cul4b_pips	9.34643
Cul7_pips	10.071
Cwc15_pips	9.98837
Cwf19l2$Cwf19l2_pips	8.51411
Cxx1b_pips	9.02215
Cxxc5_pips	8.16836
Cyb5_pips	10.3647
Cyb5b_pips	9.56523
Cyb5r1_pips	10.9184
Cyb5r3_pips	10.1161
Cyb5r4_pips	9.07937
Cyba_pips	10.6711
Cyc1_pips	11.4474
Cycs_pips	11.4246
Cyfip1$Cyfip1_pips	10.5997
Cyp2s1_pips	9.33756
D030074E01Rik_pips	9.40462
D0HXS9928E_pips	8.34281
D10Bwg1364e_pips	9.42212
D10Ertd322e$D10Ertd322e_pips	10.0469
D10Jhu81e_pips	9.39477
D10Wsu52e_pips	9.88773
D11Wsu99e$D11Wsu99e_pips	8.65013
D14Ertd500e_pips	9.05738
D15Ertd621e_pips	10.0978
D15Mgi27_pips	9.04544
D17Wsu104e_pips	8.55011
D19Ertd721e_pips	10.99
D3Ucla1_pips	10.2489
D4Wsu132e_pips	8.5285
D6Wsu116e_pips	8.71537
D6Wsu176e_pips	8.9341
D930014E17Rik_pips	8.74693
Dad1_pips	10.6892
Dag1_pips	9.32208
Dap3_pips	10.5168
Dap_pips	9.55344
Dars_pips	10.7996
Dazap1_pips	10.1865
Dazap2_pips	11.2993
Dbi_pips	10.5157
Dbnl_pips	9.48982
Dck_pips	9.30344
Dctd_pips	9.11367
Dctn1_pips	8.701
Dctn2_pips	11.2288
Dctn3_pips	10.5471
Dctn6_pips	9.60562
Dcxr_pips	10.9331
Ddah1_pips	9.66945
Ddah2_pips	8.52359
Ddb1_pips	11.6371
Ddc_pips	8.59137
Ddit4_pips	10.5005
Ddost_pips	10.5822
Ddt_pips	9.54159
Ddx17_pips	10.2609
Ddx18_pips	9.76593
Ddx19a$Ddx19a_pips	9.78213
Ddx1_pips	11.0978
Ddx20_pips	8.56835
Ddx21_pips	10.1359
Ddx39_pips	10.8845
Ddx3x_pips	10.5819
Ddx54_pips	9.52886
Ddx5_pips	11.0716
Deadc1_pips	9.8866
Decr1_pips	8.29064
Def6_pips	9.75772
Degs1_pips	10.5202
Dek_pips	11.8292
Dennd4c_pips	8.86332
Denr_pips	10.1026
Dhcr7_pips	8.22399
Dhrs4_pips	8.99361
Dhrs7b_pips	9.27183
Dhx15_pips	11.8151
Dhx16_pips	8.94693
Dhx30_pips	8.92417
Dhx32_pips	9.68263
Dhx36_pips	8.90678
Dhx40_pips	9.22385
Diablo_pips	8.27813
Diap1_pips	9.28923
Dimt1_pips	8.29356
Dip2a_pips	8.86359
Dip2b_pips	8.44549
Dis3_pips	9.66999
Dkc1_pips	10.9116
Dlat_pips	9.00474
Dlg1_pips	8.42115
Dlgap4_pips	8.25612
Dlst_pips	9.22892
Dmap1_pips	8.04632
Dnaja1_pips	11.1785
Dnajb11_pips	9.6216
Dnajb1_pips	9.58601
Dnajb6$Dnajb6_pips	9.89689
Dnajc10_pips	8.90635
Dnajc15_pips	9.25203
Dnajc17$Dnajc17_pips	8.68743
Dnajc19_pips	8.12579
Dnajc3a_pips	8.12701
Dnajc7_pips	10.2383
Dnajc8_pips	11.64
Dnajc9_pips	9.57169
Dnm1l_pips	9.79262
Dnmt1_pips	10.0475
Dnpep_pips	9.53418
Dnttip1_pips	9.08056
Dock11_pips	8.77784
Dohh_pips	8.87422
Donson_pips	7.94626
Dpm2_pips	9.00072
Dpp3_pips	8.58259
Dppa5_pips	9.65356
Dpy19l1_pips	9.15954
Dpysl2_pips	9.35929
Dpysl3_pips	8.80984
Drap1_pips	10.0464
Drg1_pips	10.1542
Drg2_pips	9.49084
Dscr2_pips	10.1498
Dstn_pips	11.3537
Dtd1_pips	9.73103
Dtymk_pips	10.2463
Dus1l_pips	9.53161
Dus3l_pips	8.25271
Dusp1_pips	8.7332
Dusp5_pips	8.61316
Dut_pips	10.2091
Dvl1_pips	9.82452
Dync1h1_pips	10.3009
Dync1i2_pips	10.1405
Dync1li2_pips	8.86642
Dync2li1_pips	9.04866
Dynll1_pips	12.8687
Dynll2_pips	8.60672
Dynlt1_pips	12.2695
Dynlt3_pips	9.72549
E030018N11Rik_pips	9.38087
E430025E21Rik_pips	10.473
EG234703_pips	13.5755
EG432865_pips	12.0705
EG433144_pips	10.1546
EG433182_pips	12.3034
EG433297_pips	11.7918
EG433923_pips	11.5512
EG434233_pips	11.7895
EG434373_pips	13.2325
EG434401_pips	11.584
EG544872_pips	13.7904
EG545124_pips	9.82828
EG545864_pips	13.0304
EG545878_pips	8.57483
EG546265_pips	9.80834
EG619900_pips	13.5238
EG621100_pips	12.8337
EG621205_pips	10.1146
EG621699_pips	13.4228
EG623365_pips	11.9809
EG625298_pips	12.2955
EG627557_pips	9.52149
EG627737_pips	12.3359
EG627798_pips	13.2179
EG628161_pips	8.81956
EG629036_pips	11.9216
EG629732_pips	13.4386
EG637379_pips	12.7892
EG664869_pips	13.5105
EG665189_pips	12.8541
EG665407_pips	13.1531
EG665903_pips	10.2951
EG665937_pips	8.45573
EG665989_pips	8.22542
EG666113_pips	10.5347
EG666274_pips	13.0851
